experiment_name,run_id,sample_id,model_name,model_family,backend,quant_bits,method,method_family,budget,benchmark,context_length,needle_depth,ppl,mean_nll,contains_ground_truth,exact_match,answer_f1,correct,official_score,official_correct,official_metric_name,official_metric_implementation,dataset_official,primary_metric,primary_score,evidence_recall,evidence_precision,max_kv_len,final_kv_len,avg_kv_len,total_time_s,prefill_time_s,decode_time_s,eviction_time_s,score_time_s,topk_time_s,cache_rebuild_time_s,tokens_per_second,avg_ms_per_token,score_update_count,eviction_count,skipped,skipped_reason,unsupported_reason,oracle
official_ruler_niah_single_qwen25_7b,20260611_225910,6,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,15690,,93.14707424658984,4.5341796875,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,810,810,746.5,493.91695716600225,92.23366670800897,7.202099707981688,0.0,6.66694679298962,0.0037009570660302415,0.030339540986460634,17.772594825109778,56.26640396860694,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,7,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,15687,,30.151962130172098,3.40625,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,807,807,743.5,494.7321342080104,92.54849199998716,7.897328626946546,0.0,7.075067041965667,0.0037705419963458553,0.030441961978795007,16.208012360439206,61.69787989801989,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,8,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,15693,,244.21448474313812,5.498046875,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,813,813,749.5,494.48169066599803,92.57175220800855,8.012242289143614,0.0,6.889466665001237,0.0037121679342817515,0.0315695420576958,15.97555283287386,62.59564288393449,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,9,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,15690,,42.438114061533675,3.748046875,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,813,813,749.5,495.9595730000001,92.61527258298884,8.096448454001802,0.0,6.929773544048658,0.003784374028327875,0.02958316901640501,15.809400964781528,63.25350354688908,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,10,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,15687,,48.56059987746486,3.8828125,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,816,816,752.5,496.5325470419921,92.525369666997,8.401177375097177,0.0,7.042664122942369,0.0037600390351144597,0.031013628089567646,15.235959709578138,65.6341982429467,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,11,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,15684,,21.464625403032095,3.06640625,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,819,819,755.5,495.9999581669981,92.46701833300176,8.157471838028869,0.0,6.996785546987667,0.0037030849925940856,0.030729705904377624,15.691135996729262,63.730248734600536,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,12,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,15687,,39.172256347947744,3.66796875,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,809,809,745.5,496.08051479200367,93.41131454199785,7.686014494945994,0.0,7.047418248068425,0.0038155809888849035,0.02860358398174867,16.653624591024062,60.046988241765575,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,13,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,15684,,39.94485987582193,3.6875,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,811,811,747.5,495.0543167910073,93.96040387600078,7.919922205910552,0.0,7.1181365430529695,0.003789413007325493,0.030811377000645734,16.161774910424622,61.87439223367619,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,14,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,15687,,60.78979168757815,4.107421875,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,810,810,746.5,496.5308133750077,93.53140875000099,8.106873998985975,0.0,6.975790790980682,0.003717083964147605,0.0314545419823844,15.789069870336027,63.33495311707793,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,15,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,15684,,187.61181231093738,5.234375,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,812,812,748.5,495.32489949901355,92.52550829100073,8.355498584060115,0.0,7.084144295062288,0.0037845840415684506,0.03158153998083435,15.319253388922492,65.27733268796965,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,16,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,15684,,41.943695056893915,3.736328125,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,805,805,741.5,495.6501133330021,92.12749395900755,7.794530252111144,0.0,6.7190197069285205,0.0037590429856209084,0.031436543009476736,16.4217721735484,60.894767594618315,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,17,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,15684,,48.56059987746486,3.8828125,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,811,811,747.5,494.857064833981,91.96341187499638,7.872820252989186,0.0,6.592816418968141,0.0037183769600233063,0.028801246036891825,16.258468488646162,61.506408226478015,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,18,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,15696,,35.806340977539655,3.578125,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,814,814,750.5,496.9850744580035,92.71645591699053,8.41613212795346,0.0,7.098341167002218,0.003680626003188081,0.030773287944612093,15.208886701630906,65.75103224963641,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,19,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,15687,,32.28521466114651,3.474609375,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,810,810,746.5,495.62255812599324,92.54347762401449,8.372498921002261,0.0,7.089760124028544,0.003822621947620064,0.03117624801234342,15.28814768538391,65.41014782033017,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,0,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15687,,6.470073703341919,1.8671875,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,485.92540041700704,109.95147916700807,11.039746037014993,0.0,24.512021170987282,0.003131332981865853,0.04394150397274643,11.594469616495777,86.24801591417963,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,1,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15693,,49.133016862271724,3.89453125,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,478.5703907080024,107.74322070801281,8.798949131014524,0.0,22.222389543021563,0.003001334029249847,0.029152248942409642,14.547191726433077,68.74179008605097,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,2,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15687,,13.564035954639001,2.607421875,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,481.5491117920028,108.53291854199779,9.581137786997715,0.0,23.1101505849947,0.003082915980485268,0.03296974999830127,13.359582425972947,74.85263896091965,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,3,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15687,,15.642631884188171,2.75,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,482.16438637500687,108.6300482499937,10.685739915061276,0.0,23.22683321002114,0.0029419560014503077,0.033634461025940254,11.978580895421878,83.48234308641622,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,4,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15687,,66.37447035867858,4.1953125,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,479.87799854199693,108.36644629099465,9.919965670938836,0.0,22.946605627977988,0.002916164929047227,0.03106333196046762,12.90327045939121,77.49973180420966,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,5,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15690,,7.623609917712736,2.03125,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,482.0165471250075,108.22338879201561,9.132702418079134,0.0,22.5906166240311,0.0031418369617313147,0.029450874964823015,14.01556671184322,71.34923764124323,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,6,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15690,,6.968543598017082,1.94140625,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,484.6699682500039,109.4496853749879,11.200249006127706,0.0,23.897336123001878,0.00303945601626765,0.03190053997968789,11.428317346334946,87.5019453603727,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,7,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15687,,5.3429677124787425,1.67578125,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,483.91949549999845,110.43032620901067,10.868649457028368,0.0,25.034601543971803,0.0030597510194638744,0.03407591600262094,11.776992211044856,84.91132388303413,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,8,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15693,,5.523348976703854,1.708984375,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,567,567,503.5,479.4906899589987,108.02851799900236,9.29092783202941,0.0,22.413346955014276,0.003066455989028327,0.03146016698156018,13.776880233504198,72.58537368772977,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,9,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15690,,6.968543598017082,1.94140625,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,482.84102770699246,109.12721304201114,10.024221754967584,0.0,23.546754956027144,0.0031234989437507465,0.029989042013767175,12.769071068940445,78.31423246068425,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,10,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15687,,32.09659661306934,3.46875,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,483.85564829099167,109.07148979199701,9.407744169002399,0.0,23.662590787003865,0.0030431259801844135,0.03437820405815728,13.605812158641339,73.49800132033124,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,11,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15684,,31.10908815096766,3.4375,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,485.4296892079874,108.93179325001256,10.791235248936573,0.0,23.559496831949218,0.003111873971647583,0.03457008303666953,11.861478046511294,84.30652538231698,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,12,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15687,,17.587483776585056,2.8671875,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,480.98585479198664,106.99676066699612,10.516906998935156,0.0,23.949227126999176,0.0030004970030859113,0.03364587502437644,12.170878758646444,82.1633359291809,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,13,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15684,,20.322298876557472,3.01171875,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,482.0354215010011,107.50454174999322,12.0548165019718,0.0,24.249414168996736,0.0032167510216822848,0.033886376026202925,10.618162456397666,94.17825392165469,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,14,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15687,,18.359667040887704,2.91015625,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,488.88552016699396,108.4077053739893,12.634494243000518,0.0,24.41669608200027,0.003011997992871329,0.030234541991376318,10.130995158030304,98.70698627344154,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,15,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15684,,10.238671501364289,2.326171875,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,482.9624870830012,107.52745887498895,11.183145254995907,0.0,24.099812457046937,0.0030464579904219136,0.03119600198988337,11.445796069117305,87.36832230465552,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,16,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15684,,9.07096020894108,2.205078125,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,487.08927533301176,111.01867866699467,10.70911304008041,0.0,25.63911350198032,0.00311908102594316,0.037021166004706174,11.952437099220207,83.6649456256282,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,17,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15684,,23.666546242140512,3.1640625,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,485.6934790840023,109.39206349999586,10.90935378697759,0.0,24.030003336039954,0.0032582900021225214,0.033722336011123843,11.733050600374936,85.22932646076242,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,18,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15696,,17.656319241826594,2.87109375,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,482.79302304200246,108.88782933301991,10.59835350701178,0.0,23.336760583959403,0.0029494560149032623,0.028801876003853977,12.07734766681601,82.79963677352953,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,19,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,pyramidkv,attention,256,ruler,15687,,8.774721228365038,2.171875,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,567,567,503.5,482.61523308299365,108.18164866699954,10.048294914027792,0.0,22.76657487002376,0.0031476189760724083,0.02762341598281637,12.738479622180202,78.50230401584213,28,28,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,0,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15687,,5.983839985957149,1.7890625,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,181.73963020897645,85.25232733399025,5.717248916989774,2.4914276599592995,0.03368714707903564,0.0264266809244873,1.0400375294266269,22.388390265749372,44.66600716398261,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,1,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15693,,7.050686584819912,1.953125,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,181.2008361670014,85.79075720800029,5.671268417965621,2.434405910942587,0.030502930414513685,0.0260618619795423,0.9849031270423438,22.56990686501764,44.30678451535641,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,2,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15687,,5.301388407866708,1.66796875,True,False,0.020202020202020204,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,179.97372237499803,84.93922287499299,5.659138666989747,2.493307250930229,0.030670918204123154,0.025853804545477033,1.0362580729852198,22.61828301657198,44.2120208358574,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,3,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15687,,5.209014200987607,1.650390625,True,False,0.020833333333333332,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,180.0606473759981,84.84523945899855,5.663552252939553,2.476111039839452,0.03053026042471174,0.026002619895734824,0.9987826722936006,22.600656669771904,44.24650197609026,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,4,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15687,,6.995817706509171,1.9453125,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,179.70794062499772,84.81313395799953,5.69050433501252,2.4766937511012657,0.030636478128144518,0.02598595802555792,0.9924588927970035,22.49361259817376,44.45706511728531,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,5,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15690,,6.149718140775787,1.81640625,True,False,0.021052631578947368,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,180.03509154100902,85.0246624579886,5.667329342104495,2.4650950021168683,0.030516128870658576,0.025772779248654842,1.0015266338887159,22.58559407321628,44.276010485191364,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,6,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15690,,5.879574380370882,1.771484375,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,179.8600615420146,84.9436275420012,5.6656982979911845,2.455099048980628,0.030254863129812293,0.025759300027857535,0.9897241190628847,22.592096025547875,44.26326795305613,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,7,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15687,,4.69676981955058,1.546875,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,179.47526108300372,84.74787712500256,5.666203459928511,2.451399527970352,0.030519217922119424,0.02617831341922283,0.9894892191077815,22.59008186084708,44.26721453069149,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,8,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15693,,5.687559524110652,1.73828125,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,179.8701751660119,84.94393683400995,5.67394900196814,2.4358482110401383,0.030382202661712654,0.02549390723288525,0.9868103232875001,22.559244003708926,44.32772657787609,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,9,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15690,,6.101860654522169,1.80859375,True,False,0.021052631578947368,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,180.8076031669916,85.03005258399935,6.124606872981531,2.448384130024351,0.030360045231645927,0.02616090800438542,0.9934320269530872,20.8993005844452,47.84849119516821,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,10,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15687,,5.6103290668115555,1.724609375,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,180.35613008200016,85.12006375000055,6.1423716261051595,2.4542286649520975,0.031089037234778516,0.02657386419014074,0.9953397790377494,20.838856355743495,47.98727832894656,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,11,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15684,,5.4377173879024125,1.693359375,True,False,0.02173913043478261,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,180.08783708300325,84.90140370800509,6.120859832124552,2.4443517521140166,0.030986637910245918,0.026696352084400132,0.9929852424829733,20.91209462569431,47.81921743847306,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,12,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15687,,6.4071969051480036,1.857421875,True,False,0.01941747572815534,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,179.53185416699853,84.79148341600376,5.670370373118203,2.4398274967825273,0.03005439310800284,0.02555135173315648,0.9907311434217263,22.57348137377688,44.29976853998596,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,13,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15684,,5.698678894031116,1.740234375,True,False,0.01904761904761905,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,179.62122516700765,84.75361200000043,5.692456831879099,2.4309339109167922,0.030118993934593163,0.025448662316193804,0.9944951834040694,22.485897351591646,44.47231899905546,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,14,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15687,,4.97047607371054,1.603515625,True,False,0.020833333333333332,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,179.5376348740101,84.74516033398686,5.673966741000186,2.4901364849647507,0.030665343467262574,0.025983379237004556,0.999082865921082,22.55917347471738,44.32786516406395,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,15,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15684,,6.95494644409525,1.939453125,True,False,0.020202020202020204,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,179.4618217919924,84.7182364170003,5.666935871893656,2.488079996968736,0.029977858634083532,0.025457491050474346,1.0023702993348707,22.58716225021048,44.27293649916919,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,16,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15684,,5.925688453768672,1.779296875,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,179.47928883299755,84.70950083299249,5.692322339004022,2.4230455389915733,0.030809927760856226,0.02618351805722341,0.9870348278491292,22.486428627370387,44.47126827346892,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,17,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15684,,5.088347516986956,1.626953125,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,179.4951134580042,84.76373033301206,5.720065583009273,2.461307248988305,0.030360660166479647,0.026070611842442304,0.9869047732499894,22.3773658085683,44.688012367259944,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,18,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15696,,6.623507079583559,1.890625,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,180.542163332997,85.1380899999931,6.144868622010108,2.4412971009587636,0.03123169248283375,0.026739110908238217,0.9921565783588449,20.830388389675395,48.00678610945397,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,19,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,15687,,5.178581877668445,1.64453125,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,180.22781295899767,85.00728358299239,6.13885204300459,2.4308799521095352,0.030624382532550953,0.026068370847497135,0.994092110049678,20.85080388048445,47.95978158597336,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,0,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_key_prefill_only,geometry,256,ruler,15687,,5.937273373745607,1.78125,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,179.4332737920049,84.69523070899595,5.693552040014765,2.4164849680528278,0.030758050110307522,0.02582820203679148,0.9802608646714361,22.481571978337104,44.48087531261535,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,1,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_key_prefill_only,geometry,256,ruler,15693,,6.714684704743925,1.904296875,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,180.43157254099788,85.05981887500093,6.156011756989756,2.4398991590860533,0.031576642926665954,0.026510718031204306,0.9950386005075416,20.79268283636142,48.093841851482466,3612,3612,False,,,False
